id,name,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,highest_price
4809,FRIED SCALLOPS & BACON,4,4,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.35,35
3078,OMELETTE WITH CHICKEN LIVERS,19,19,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.35,50
2329,MUTTON CHOPS TWO,2,2,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.4,0.4
27292,RHINE WINE SHERBET,2,2,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.4,0.4
12940,CLAMS FRIED WITH BACON,3,3,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.4,0.4
7008,ESCALOPE OF OYSTERS,3,3,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.4,0.4
12849,BROILED WHITE FISH MAITRE DHOTEL,4,4,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.4,0.4
11350,LONG ISLAND ASPARAGUS,4,4,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.4,0.4
70721,SOFT SHELL CRABS BROILED 2,2,2,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.4,0.5
70717,SOFT SHELL CRABS FRIED 2,2,2,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.4,0.5
63589,OYSTERS CELERY BROIL,3,3,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.4,0.5
8424,OMELETTE SPANISH STYLE,10,10,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.4,0.5
17709,OMELETTE WITH CLAMS,12,12,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.4,0.5
12141,VEAL CUTLETS PLAIN OR BREADED,15,15,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.4,0.5
74086,OMELETTE AU KIRSCH,2,2,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.4,0.6
34204,OMELETTE SOUFFLE AU RHUM,3,3,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.4,0.6
4297,OMELET AU KIRSCH,4,4,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.4,0.6
12125,OMELETTE OYSTERS,4,4,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.4,0.6
78404,SMELTS SPLIT AND BROILED,4,4,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.4,0.6
6708,TRIPE SAUTE CREOLE,4,4,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.4,0.6
9299,BROILED OR FRIED HALIBUT,2,2,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.4,0.7
27956,PRIME RIBS OF BEEF & YORKSHIRE PUDDING,2,2,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.4,0.75
1841,CELERY BROIL,5,5,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.4,0.75
3531,PEACHES CARDINAL,5,5,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.4,0.75
17097,OMELET SPANISH STYLE,7,8,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.4,0.75
65392,SAUMON GRILLE MAITRE DHOTEL,9,9,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.4,7
31366,OMELETTE WITH SMOKED BEEF,6,6,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.4,40
12916,VENETIAN SALAD,5,5,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.45,0.8
8214,SMALL SIRLOIN WITH BACON,15,15,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.45,0.9
13456,SHAD WITH ROE,10,10,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.45,1
12514,LAMB KIDNEYS STEWED,2,2,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.5,0.5
18539,HALF BROILED SPRING CHICKEN WITH BACON,3,3,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.5,0.5
56647,VIENNA SCHNITZEL TOMATO SAUCE,4,4,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.5,0.5
44940,EGGS CHIPOLATA,2,2,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.5,0.6
27676,CRABS RAVIGOTTE,3,3,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.5,0.6
44942,EGGS BERCY,7,7,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.5,0.6
7274,HASHED CHICKEN ON TOAST,5,5,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.5,0.7
14948,LOBSTER PLAIN WHOLE,5,5,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.5,0.75
44437,PIECE DE BOEUF A LA MODE,3,3,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.5,0.9
42111,LAUBENHEIMER HENKEL & CO,3,3,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.5,1
19261,HACHIS DE VOLAILLE,7,7,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.5,1
2457,PORTERHOUSE STEAK SINGLE,13,13,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.5,2
10013,CHICKEN SAUTE PORTUGAISE,6,6,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.5,2.5
18432,PECHES AU COGNAC,7,7,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.5,50
82687,FRICASSEE SHRIMP,2,2,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.6,0.6
24412,PATTIES A LA MONTGLAS,3,3,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.6,0.6
19615,SIRLOIN STEAK SERVED FOR TWO,2,2,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.6,0.65
8826,CHICKEN SAUTE PROVENCALE,4,4,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.6,0.95
80747,PETONCLES,7,7,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.6,1
34693,MEDOC BARTON AND GUESTIER,3,3,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.6,1.25
21628,GARVEY SHERRY,4,4,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.6,1.75
7263,BROILED SQUAB ON TOAST CURRANT JELLY,3,3,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.65,0.65
22161,FRIED SPRING CHICKEN WHOLE,6,6,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.65,1.25
13366,CHICKEN SAUTE WITH MUSHROOMS,11,11,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.65,2.5
8211,SMALL SIRLOIN BORDELAISE,5,5,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.7,0.85
8226,SIRLOIN STEAK MUSHROOMS,5,5,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.7,0.9
28003,REED BIRDS EN BROCHETTE,3,3,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.75,0.75
82271,JULES REGNIER & CO MACON,3,3,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.75,1.5
2182,SIRLOIN STEAK A LA BEARNAISE,23,23,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.75,1.5
51366,COLD ROAST CHICKEN WHOLE,5,5,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.75,2
79602,BROILED PARTRIDGE,3,3,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.75,3
17063,BROILED SPRING CHICKEN WHOLE,6,6,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.8,2
7173,LARGE SIRLOIN STEAK WITH ONIONS,3,3,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.85,1.15
10320,SPRING CHICKEN EN CASSEROLE,5,5,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.85,2
5214,TENDERLOIN OF BEEF DUCHESSE,5,5,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.9,1.15
5069,LOBSTER A LA FRANCAISE,4,4,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.9,1.25
19206,SIRLOIN STEAK EN CASSEROLE,3,3,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.9,1.5
1807,LARGE SIRLOIN WITH ONIONS,3,3,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,0.95,1
5187,ESCALLOPED CRAB MEAT,3,3,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,1,1
17764,LARGE TENDERLOIN WITH MUSHROOMS,3,3,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,1,1.6
48213,PONTET CANET BARTON AND GUESTIER,2,2,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,1,2
14351,POMMARD JULES REGNIER & CO,14,14,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,1,2.25
45097,TIMBALE A LA MILANAISE,2,2,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,1.25,1.25
25862,DOUBLE PORTERHOUSE STEAK WITH MUSHROOMS,4,4,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,1.25,2.25
77303,EXTRA SIRLOIN STEAK BORDELAISE,4,4,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,1.4,2.25
66722,BIELUGA CAVIARE,4,4,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,1.5,1.5
17956,MALLARD DUCK WHOLE,7,7,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,1.5,1.5
31927,WOODCOCK BROILED OR ROASTED,2,2,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,1.5,1.75
36979,MOET & CHANDON WHITE SEAL,2,2,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,2,4
24567,MOET & CHANDON DRY IMPERIAL 1893,2,2,1900-01-01T01:00:00Z,1906-01-01T01:00:00Z,3.5,7
69904,FORM CAKE,2,2,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.05,0.05
5585,MUG OF COFFEE,2,2,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.05,0.05
27213,TEA BISCUIT MINCED TONGUE,3,3,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.05,0.05
27241,THE ABOVE WITH PART CREAM,3,3,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.05,0.05
5609,PIES OF THE SEASON,6,6,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.05,0.05
17061,CREAM PER PORTION,11,11,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.05,0.05
46350,MILK BOWL,2,2,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.05,0.1
5945,PRIME CELERY,5,5,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.05,0.1
11753,POTATOES SARATOGA CHIPS,14,14,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.05,0.2
54791,CREAM PER PITCHER,3,3,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.05,0.25
23846,SAGO PUDDING MADEIRA SAUCE,4,4,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.05,0.3
827,BUFFALO LITHIA WATER,14,14,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.05,0.6
13198,FRENCH ROLL,16,16,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.05,1.75
69909,PIES ALL KINDS IN SEASON,3,3,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.05,5
3796,CRACKED WHEAT AND MILK,22,22,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.05,5
78313,BANANA FRITTERS WINE SCE,2,2,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.1,0.1
71155,COLD BOILED HAM N Y BAKED BEANS,2,2,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.1,0.1
21744,SPINACH GREENS,2,2,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.1,0.1
77992,BUFFALO LITHIA PER GLASS,4,4,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.1,0.1
42589,ECLAIRES,4,4,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.1,0.1
8027,HOT CORN ROLLS,2,2,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.1,0.15
5566,COLD BOILED CORNED BEEF BOSTON BAKED BEANS,3,3,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.1,0.15
37572,2 APPLES,4,4,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.1,0.15
8701,OOLONG TEA SMALL POT,5,5,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.1,0.15
12518,CLAM CHOWDER FRIDAYS,9,9,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.1,0.15
675,EGG MUFFINS,26,26,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.1,0.15
36745,ASSORTED JELLY,2,2,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.1,0.2
2956,ROCHESTER RIENZI,6,6,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.1,0.2
14995,MILWAUKEE PABST,14,14,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.1,0.2
32405,CHICKEN SOUP,2,2,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.1,0.25
9016,OX TAIL SOUP ANGLAISE,3,3,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.1,0.25
12181,POT OF TEA FOR ONE,7,7,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.1,0.25
19455,FRENCH LIMA BEANS,5,5,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.1,0.4
5935,ROCKAWAY,4,4,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.1,0.5
6905,WITH BREAD AND BUTTER,6,6,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.1,0.5
5603,OAT MEAL AND MILK,25,25,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.1,10
7084,BUFFALO LITHIA,33,33,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.1,60
3263,BALLARDVALE,2,2,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,0.15
68032,PEARS 2,2,2,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,0.15
15494,BAKED OR MASHED POTATOES,2,2,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,0.15
38390,SMITHS PALE ALE,2,2,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,0.15
40226,COLD RICE PUDDING VANILLA SAUCE,3,3,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,0.15
78049,CREAM OF WHEAT AND MILK,3,3,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,0.15
78066,PETTIJOHNS BREAKFAST FOOD AND MILK,3,3,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,0.15
736,FRIED LIVER & BACON,4,4,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,0.15
49575,OLD TOM GIN BEST,4,4,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,0.15
45978,RIB OF VEAL SINGLE,4,4,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,0.15
8498,GRAHAM BREAD TOAST,4,4,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,0.15
2137,HALF SCHOPPEN,6,6,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,0.15
17069,CHOCOLATE SINGLE POT,7,7,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,0.15
28255,OATMEAL MUSH,9,9,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,0.15
17050,MILK CAKES,11,11,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,0.15
81754,CHARTREUSSE GREEN OR YELLOW,2,2,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,0.2
68440,LEMPS BEER,3,3,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,0.2
49635,ANTEDILUVIAN WHISKY,5,5,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,0.2
30723,BLANCMANGE,5,5,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,0.2
8713,COCOA SMALL POT,5,5,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,0.2
77182,PEAR TARTLETS,5,5,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,0.2
48108,CURACAO GREEN,6,6,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,0.2
13387,EGGS FRIED TWO,14,14,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,0.2
32757,TRIMBLE WHISKEY,2,2,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,0.25
38302,OLD ENGLISH,3,3,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,0.25
70172,CAFE ECLAIRS,4,4,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,0.25
8039,CRACKED WHEAT AND CREAM,5,5,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,0.25
52963,OREGON CREAM CHEESE,5,5,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,0.25
76642,EGGS FRIED THREE,6,6,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,0.25
53620,DEMITASSE SPECIAL,6,6,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,0.25
20755,MOCHA AND JAVA COFFEE,6,6,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,0.25
33507,BOILED SPANISH ONIONS,8,8,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,0.25
5729,2 ORANGES,12,12,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,0.25
19840,BAKED OR BOILED SWEET POTATOES,8,8,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,0.3
8043,OAT MEAL AND CREAM,9,9,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,0.4
7925,BROILED WEAKFISH,14,14,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,0.4
6883,CONSOMME BARLEY,4,4,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,0.5
16113,IMPORTED CERVELAT WURST,10,9,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,0.5
3240,ROSBACH,13,13,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,0.5
74496,HOSTETTERS,2,2,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,1
14808,ROXBURY RYE,8,8,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,1.5
68461,VERMOUTH FRENCH,4,4,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,1.75
27437,FINCHS GOLDEN WEDDING,4,4,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,2
5039,BROILED SPANISH ONIONS,14,14,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,15
30900,ORIGINAL PILSNER,8,8,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.15,25
74606,CAPE CODS,2,2,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.2,0.2
50869,SWEET POTATOES PARISIENNE,2,2,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.2,0.2
45147,CANAPE ANCHOIS,3,3,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.2,0.2
39088,WHOLE TOMATO MAYONNAISE,3,3,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.2,0.2
31081,LAMB STEW AND PEAS,4,4,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.2,0.2
29121,CONSOMME NEAPOLITAN,7,7,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.2,0.2
16759,COBBLER,2,2,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.2,0.25
67932,CHICKEN CONSOMME CUP,4,4,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.2,0.25
44,CONSOMME ANGLAISE,5,5,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.2,0.25
20529,OYSTER FRY SMALL,5,5,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.2,0.25
46076,CHICKEN STEW,6,6,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.2,0.25
15082,CORNED BEEF AND SPINACH,7,7,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.2,0.25
17070,COFFEE DOUBLE POT,9,9,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.2,0.25
20156,EGGS BOILED THREE,9,9,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.2,0.25
33685,PRUNELLE AU COGNAC,9,9,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.2,0.25
22010,DEMITASSE SPECIAL,17,17,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.2,0.25
68017,SORBET SIBERIAN,3,3,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.2,0.3
37269,STRAINED GUMBO PER CUP,3,3,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.2,0.3
15495,BROWNED MASHED POTATOES,5,5,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.2,0.3
20159,EGGS FRIED THREE,7,7,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.2,0.3
4730,BROILED TOMATOES ON TOAST,3,3,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.2,0.5
14141,ROAST BEEF HASH WITH EGG,5,5,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.2,0.5
1167,SADDLE ROCKS,4,4,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.2,0.75
5268,SMOKED BEEF WITH CREAM,18,18,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.2,30
19239,CARDINAL JELLY,2,2,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.25,0.25
44422,GRILLED BEEF BONES,2,2,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.25,0.25
56465,PINEAPPLE FRITTERS AU MARASCHINO,2,2,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.25,0.25
25199,POTATOES FINES HERBES,3,3,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.25,0.25
45981,RIB OF VEAL BRACE,3,3,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.25,0.25
11767,CAPRERA,4,4,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.25,0.25
53599,POTAGE JENNY LIND,4,4,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.25,0.25
34472,BOILED BACON AND SPINACH,5,5,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.25,0.25
17075,CHOCOLATE DOUBLE POT,6,6,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.25,0.25
30526,LIPTONS CEYLON TEA,9,9,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.25,0.25
40219,CHOPPED SPINACH WITH EGG,10,10,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.25,0.25
43781,SHAKER APPLE SAUCE,3,3,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.25,0.3
20530,OYSTER FRY LARGE,4,4,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.25,0.3
4652,FRENCH STRING BEANS,4,4,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.25,0.3
10649,BONELESS PIGS FEET,5,5,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.25,0.3
64065,ROAST CHICKEN APPLE SAUCE,5,5,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.25,0.3
37270,CREME RENVERSEE AU CARAMEL,10,10,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.25,0.35
22651,ICE CREAM CAFÉ PARFAIT,3,3,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.25,0.4
11385,MACARONI OR SPAGHETTI MILANAISE,4,4,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.25,0.4
14958,GREEN TURTLE SOUP,4,4,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.25,0.4
10655,SPICED LAMBS TONGUE,5,5,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.25,0.4
15568,OMELETTE WITH ONIONS,22,22,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.25,0.4
50186,3 POACHED EGGS ON TOAST,3,3,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.25,0.5
75060,WIENER SCHNITZEL WITH TOMATO SAUCE,3,3,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.25,0.5
27919,CLARET SCHOPPEN,4,4,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.25,0.5
66904,CANAPE DE CAVIARE,5,5,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.25,0.5
44222,PICKED CODFISH IN CREAM,3,3,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.25,0.6
18981,ROAST CHICKEN CURRANT JELLY,3,3,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.25,0.6
12830,OMELETTE WITH OYSTERS,19,19,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.25,0.6
34727,ROCKAWAYS DOZ,3,3,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.25,0.75
22962,OYSTER CRABS A LA NEWBURG,4,4,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.25,1.25
30138,FRIED SMELTS TARTAR SAUCE,6,6,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.25,5
80486,STEWED TRIPE IN CREAM,2,2,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.3,0.3
35358,EGG NOGG WHISKEY,3,3,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.3,0.3
13260,GLACE AUX PECHES,3,3,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.3,0.3
25869,PORK TENDERLOIN TOMATO SAUCE,3,3,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.3,0.3
7814,ROCKAWAYS COCKTAIL,3,3,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.3,0.3
4616,ESSENCE OF CHICKEN,5,5,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.3,0.3
80691,GELEE DE RAISINS,6,6,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.3,0.3
13761,SORBET LALLA ROOKH,9,9,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.3,0.3
43725,3 POACHED EGGS ON TOAST,3,3,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.3,0.35
41580,COFFEE LARGE POT FRESH MADE,4,4,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.3,0.35
3530,ICED BISCUIT,4,4,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.3,0.35
78551,OYSTER FRY ON TOAST,2,2,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.3,0.4
54423,FRIED WHITEFISH,2,2,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.3,0.4
20187,OMELETTE ONIONS,3,3,1900-01-01T01:00:00Z,1907-01-01T01:00:00Z,0.3,0.4
